Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,泪目,7,Xinjiang Counter-terrorism,Influencer
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,把国旗放下！,5,Xinjiang Counter-terrorism,Government
0,124000,232,"(2023, 8, 15)",王生诡秘录,75788,102,部队火炮训练,4,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,这比我学校都好,9,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,我要去！,7,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,那时我才4岁,10,Xinjiang Counter-terrorism,Government
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,？？？,10,Xinjiang Counter-terrorism,Famous Content Creator
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,叙利亚雄狮,8,Xinjiang Counter-terrorism,Famous Content Creator
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,说年轻了，峰哥至少45,5,Xinjiang Counter-terrorism,Famous Content Creator
1,1195000,3050,"(2024, 1, 14)",地理科普局,262359,109,左公千古！,8,Xinjiang Counter-terrorism,Famous Content Creator
0,787000,513,"(2024, 10, 19)",1号档案纪录,36532,90,致敬,6,Xinjiang Counter-terrorism,None
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,左公千古,7,Xinjiang Counter-terrorism,Famous Content Creator
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,数字也不认识？,6,Xinjiang Counter-terrorism,None
0,354000,344,"(2025, 3, 23)",吃瓜情报站,115791,126,说回头客的是什么心理自己琢磨！,7,Xinjiang Counter-terrorism,None
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,8,Xinjiang Counter-terrorism,Influencer
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,东方不败和杨莲亭,9,Xinjiang Counter-terrorism,Famous Content Creator
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,致敬,9,Xinjiang Counter-terrorism,Famous Content Creator
0,245000,2185,"(2024, 2, 5)",小毛驴_探案,56117,171,咋都是女的,4,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？？,8,Xinjiang Counter-terrorism,Famous Content Creator
0,101000,130,"(2025, 1, 13)",blilblilblilbili,1628,75,拜城县,8,Xinjiang Counter-terrorism,None
1,888000,5627,"(2024, 11, 23)",飞行砖家王机长,437986,94,何止转正，后面连续升职,10,Xinjiang Counter-terrorism,Famous Content Creator
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,说的太对了,5,Xinjiang Counter-terrorism,Famous Content Creator
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,我觉得没啥问题啊……,6,Xinjiang Counter-terrorism,None
4,2518000,24000,"(2021, 2, 19)",共青团中央,11416568,99,致敬,8,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,阿拉尔报道,10,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,有清真标志的我不买,6,Xinjiang Counter-terrorism,Government
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,图玛热丝,8,Xinjiang Counter-terrorism,Famous Content Creator
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,我大宋天下无敌啊,9,Xinjiang Counter-terrorism,Media
4,637000,5722,"(2018, 9, 15)",共青团中央,11416570,41,我突然想到吕子乔,5,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,宋怂,3,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,用法律严惩他们！他们要付出代价！！！,10,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,心疼,6,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,心疼,5,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,NO OPEN，哈哈哈,8,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,买了个夹心的辣皮子馕,10,Xinjiang Counter-terrorism,None
0,390000,636,"(2023, 8, 26)",05式自行榴弹炮,4372,21,天山听的见的朋友，他们都变成一座座大山，守护祖国，守护人民,10,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,提拉米苏？？？,10,Xinjiang Counter-terrorism,Government
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,红字您是神仙！！,8,Xinjiang Counter-terrorism,Government
2,659000,1658,"(2024, 4, 19)",乌鸦校尉CaptainWuya,2926525,65,这次事件更是重量级,5,Xinjiang Counter-terrorism,Influencer
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,？？？,8,Xinjiang Counter-terrorism,Government
2,598000,813,"(2022, 12, 20)",环球地图,202001,178,伊犁能做中国首都？？？？？？？,5,Xinjiang Counter-terrorism,Influencer
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,龙场悟道来了,5,Xinjiang Counter-terrorism,Famous Content Creator
0,1701000,2460,"(2023, 3, 25)",星晨大海纪,14733,87,那会新闻有报道的，不知道请别说什么新闻不报道，无知,2,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,教育真的好重要,9,Xinjiang Counter-terrorism,Government
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,老阳谋了,6,Xinjiang Counter-terrorism,Famous Content Creator
0,592000,772,"(2023, 2, 22)",矜暮闲聊,7494,116,又放一遍,6,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,西方媒体真的不知道说啥好了，闲的没事干的臭虫们,5,Xinjiang Counter-terrorism,Government
2,598000,813,"(2022, 12, 20)",环球地图,202001,178,南京：那我叫啥,4,Xinjiang Counter-terrorism,Influencer
0,746000,3964,"(2020, 10, 6)",大红矛,8458,70,来自中国南阿长琳省:（江西）的问侯与祝福,7,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,心痛,7,Xinjiang Counter-terrorism,Government
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,9,Xinjiang Counter-terrorism,Influencer
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,因为太远了，没假期,8,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,撒盐会被营销号造谣,6,Xinjiang Counter-terrorism,None
1,1195000,3050,"(2024, 1, 14)",地理科普局,262359,109,陆地中心,9,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,沙雕！,8,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,反人类啊,9,Xinjiang Counter-terrorism,Government
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,美利坚：我不道啊,3,Xinjiang Counter-terrorism,Famous Content Creator
0,245000,2185,"(2024, 2, 5)",小毛驴_探案,56117,171,也就是在中国，让他在美国试试，中国的警察同志已经很温柔了,10,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,没错   支持,9,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,会下地狱，永世不得投胎！,10,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,还是发展中的,7,Xinjiang Counter-terrorism,None
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,致敬！！！,6,Xinjiang Counter-terrorism,Media
0,559000,51,"(2025, 1, 5)",豹二A9v,243,35,国！家！安！全！,10,Xinjiang Counter-terrorism,None
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,不会吧,10,Xinjiang Counter-terrorism,None
5,293000,221,"(2021, 4, 2)",观察者网,7368392,32,←有人有人前面的,5,Xinjiang Counter-terrorism,Media
0,245000,2185,"(2024, 2, 5)",小毛驴_探案,56117,171,你真有这样老公就好了。直接就没工作了,6,Xinjiang Counter-terrorism,None
0,92000,27,"(2024, 10, 26)",Tao55566你呢,5627,73,视频时间在31秒有显示,7,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,昌吉人报道，请祖国放心，边疆一切平安。,10,Xinjiang Counter-terrorism,Government
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,国家照顾呗，中亚那些小国家要是也能傍上全球比较发达的经济体也能发展的好,3,Xinjiang Counter-terrorism,None
0,449000,1907,"(2025, 3, 2)",账号已注销,3658,154,警惕,4,Xinjiang Counter-terrorism,None
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,某些农垦师能拉出个锅盖头坦克团来,7,Xinjiang Counter-terrorism,Famous Content Creator
2,427000,935,"(2021, 4, 18)",卢克文工作室,4368358,72,河南,6,Xinjiang Counter-terrorism,Influencer
4,637000,5722,"(2018, 9, 15)",共青团中央,11416570,41,哈哈哈,7,Xinjiang Counter-terrorism,Government
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬！,10,Xinjiang Counter-terrorism,Influencer
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,其实确实在这么做,10,Xinjiang Counter-terrorism,None
1,888000,5627,"(2024, 11, 23)",飞行砖家王机长,437986,94,飞机还是未成年,8,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,癌教,9,Xinjiang Counter-terrorism,Government
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,我,4,Xinjiang Counter-terrorism,Media
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,你说你是阿达西也没人质疑,9,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,也应该是哈萨克族的老板哈哈~~,5,Xinjiang Counter-terrorism,None
0,245000,2185,"(2024, 2, 5)",小毛驴_探案,56117,171,头盔，约束性保护,10,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,、‘】【p,7,Xinjiang Counter-terrorism,Famous Content Creator
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,致敬英雄,9,Xinjiang Counter-terrorism,Famous Content Creator
0,237000,701,"(2024, 9, 18)",全民历史观,9291,59,喀什噶尔,4,Xinjiang Counter-terrorism,None
1,261000,868,"(2025, 3, 7)",欧肯视线,551148,158,他们之前是统治阶级,3,Xinjiang Counter-terrorism,Famous Content Creator
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,英雄,8,Xinjiang Counter-terrorism,Media
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,李鸿章纸糊匠罢了,7,Xinjiang Counter-terrorism,Media
1,2128000,5002,"(2024, 6, 28)",世界见闻录,1474622,133,为什么我们广西就这么落后。。。,8,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,这小孩挺可爱的,7,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,说的好！,6,Xinjiang Counter-terrorism,Famous Content Creator
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,戴了口罩后，画风变成了偶像剧小鲜肉,7,Xinjiang Counter-terrorism,None
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,我的海棠叶呀！,10,Xinjiang Counter-terrorism,Famous Content Creator
1,888000,5627,"(2024, 11, 23)",飞行砖家王机长,437986,94,致敬,6,Xinjiang Counter-terrorism,Famous Content Creator
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,这是个啥位置,8,Xinjiang Counter-terrorism,Famous Content Creator
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,学到了,7,Xinjiang Counter-terrorism,Famous Content Creator
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,快去再搞个奥斯卡回来,6,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,安西都护府,5,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,左公柳,6,Xinjiang Counter-terrorism,Media
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,尊重人民的选择哈,4,Xinjiang Counter-terrorism,Media
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,对对对,8,Xinjiang Counter-terrorism,Famous Content Creator
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,红山,5,Xinjiang Counter-terrorism,Media
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,感谢墙,10,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,他好可爱,8,Xinjiang Counter-terrorism,None
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,6,Xinjiang Counter-terrorism,Influencer
4,2518000,24000,"(2021, 2, 19)",共青团中央,11416568,99,致敬,5,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,我爱你中国,9,Xinjiang Counter-terrorism,Government
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,汉武帝功绩可以与秦始皇媲美,8,Xinjiang Counter-terrorism,Famous Content Creator
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,\\\\,9,Xinjiang Counter-terrorism,Media
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬！,7,Xinjiang Counter-terrorism,Influencer
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,哈萨克名人：李太白！,8,Xinjiang Counter-terrorism,Media
1,888000,5627,"(2024, 11, 23)",飞行砖家王机长,437986,94,致敬,8,Xinjiang Counter-terrorism,Famous Content Creator
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,人民的选择应该尊重,9,Xinjiang Counter-terrorism,Media
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,弹幕里充斥的无知，让我害怕,8,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,是被大唐灭掉的那个吗,10,Xinjiang Counter-terrorism,Media
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,9,7,Xinjiang Counter-terrorism,Famous Content Creator
0,641000,7653,"(2021, 8, 15)",游小源儿,11806,180,好美啊,7,Xinjiang Counter-terrorism,None
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,清朝真是费物,6,Xinjiang Counter-terrorism,Media
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,吐痰,6,Xinjiang Counter-terrorism,Government
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,悲剧每天都有。屠杀今年特别多。,1,Xinjiang Counter-terrorism,Media
1,4633000,13000,"(2024, 11, 16)",我是江无情,1980923,53,职位在一定级别出差就是公务舱，高铁也是,7,Xinjiang Counter-terrorism,Famous Content Creator
1,4664000,22000,"(2020, 7, 21)",秋田早上好,419089,129,不是念毛牛吗？,6,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,新疆永远属于中国,8,Xinjiang Counter-terrorism,Government
0,110000,760,"(2024, 11, 27)",油管老外游新手村,32711,136,中国上车也得看身份证查票呀,1,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,你就是魔鬼,7,Xinjiang Counter-terrorism,Government
0,419000,470,"(2024, 5, 9)",时间碎片记录,22435,11,无人机 红外线 搜查,9,Xinjiang Counter-terrorism,None
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,就离谱,7,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,柏林人口好像500万左右,7,Xinjiang Counter-terrorism,None
0,154000,83,"(2024, 6, 14)",龙哥讲天下事,97066,162,谭维维唱歌真好听,10,Xinjiang Counter-terrorism,None
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,被白左洗傻了,10,Xinjiang Counter-terrorism,Media
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,所以说阿富汗就是欠揍,8,Xinjiang Counter-terrorism,Government
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,尊重他人命运，放弃助人情节,2,Xinjiang Counter-terrorism,Media
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,老百姓可怜？叙利亚老百姓把他赶出去的，怎么又成他们可怜了？,8,Xinjiang Counter-terrorism,Media
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,好啊，欢迎回归中国,10,Xinjiang Counter-terrorism,Media
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,羊肉,10,Xinjiang Counter-terrorism,None
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,哈哈哈哈哈哈跨服聊天好可爱,6,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,中国万岁！,5,Xinjiang Counter-terrorism,Government
4,637000,5722,"(2018, 9, 15)",共青团中央,11416570,41,俺脖子有点痛,9,Xinjiang Counter-terrorism,Government
0,1701000,2460,"(2023, 3, 25)",星晨大海纪,14733,87,自己人挂了一个,8,Xinjiang Counter-terrorism,None
0,4917000,2153,"(2022, 2, 28)",宫水毅,1571,69,把一个活生生的人的头削下来只要十秒钟，太吓人了,10,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,我还是支持这种说法的,9,Xinjiang Counter-terrorism,Famous Content Creator
2,471000,2048,"(2021, 5, 29)",卢克文工作室,4368367,145,世俗化好！目光短浅整天不知道干啥,3,Xinjiang Counter-terrorism,Influencer
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,致敬英雄！,8,Xinjiang Counter-terrorism,Government
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,破釜成舟跑步机,5,Xinjiang Counter-terrorism,Government
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,？？？？？？？？？？？？？？？？？？？,6,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,左宗棠民族英雄！,9,Xinjiang Counter-terrorism,Media
4,775000,176,"(2021, 12, 14)",中国长安网,909251,16,致敬英雄,6,Xinjiang Counter-terrorism,Government
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,一个敢编一个敢信,10,Xinjiang Counter-terrorism,Famous Content Creator
2,427000,935,"(2021, 4, 18)",卢克文工作室,4368358,72,浪漫的土耳其，骗局,4,Xinjiang Counter-terrorism,Influencer
0,23000,217,"(2017, 4, 14)",爱吃柑橘的bachelor,4150,68,如果你身法矫健的话，能不能边跑边呼叫？,7,Xinjiang Counter-terrorism,None
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,排面,9,Xinjiang Counter-terrorism,Influencer
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,近代史跑哪都有约翰牛,6,Xinjiang Counter-terrorism,Famous Content Creator
0,746000,3964,"(2020, 10, 6)",大红矛,8458,70,致敬,9,Xinjiang Counter-terrorism,None
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,峰哥拿手印度手抓饭,5,Xinjiang Counter-terrorism,Famous Content Creator
1,4664000,22000,"(2020, 7, 21)",秋田早上好,419089,129,致敬,5,Xinjiang Counter-terrorism,Famous Content Creator
0,92000,34,"(2025, 1, 31)",孟sir_,47126,148,中国消防，扛起抢来就是兵,8,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,很心疼当年的新疆人民。太心疼了，受了那么多苦难,6,Xinjiang Counter-terrorism,Government
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,太可怕了,9,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,武警特战,7,Xinjiang Counter-terrorism,Government
4,1548000,9646,"(2021, 1, 25)",共青团中央,11416566,146,不要骂，这是我们自己拍的辟谣，不是BBC的阴间采访,10,Xinjiang Counter-terrorism,Government
0,120000,995,"(2025, 3, 6)",笑声笑,10508,49,我听的都替他俩累,8,Xinjiang Counter-terrorism,None
5,97000,118,"(2021, 4, 4)",CGTN,877496,51,小孩,4,Xinjiang Counter-terrorism,Media
0,381000,664,"(2023, 3, 13)",子牙观世界--中国龙--,5356,179,5,2,Xinjiang Counter-terrorism,None
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,三湾改编、古田会议的精神永放光芒,10,Xinjiang Counter-terrorism,Famous Content Creator
2,427000,935,"(2021, 4, 18)",卢克文工作室,4368358,72,卢彦祖,5,Xinjiang Counter-terrorism,Influencer
0,23000,217,"(2017, 4, 14)",爱吃柑橘的bachelor,4150,68,这个就近使用通讯设备为什么不可以,3,Xinjiang Counter-terrorism,None
0,215000,1722,"(2024, 9, 12)",南京张小品,158942,170,左公千古,8,Xinjiang Counter-terrorism,None
0,91000,59,"(2024, 12, 10)",伊莎电影,1239,176,没错，最初是为了救援的，结果效果太强了,6,Xinjiang Counter-terrorism,None
5,518000,2741,"(2021, 11, 5)",人民日报,16202044,13,致敬,3,Xinjiang Counter-terrorism,Media
1,888000,5627,"(2024, 11, 23)",飞行砖家王机长,437986,94,这架飞机上的能人好多哈哈哈,6,Xinjiang Counter-terrorism,Famous Content Creator
1,1195000,3050,"(2024, 1, 14)",地理科普局,262359,109,这个就叫战略纵深,5,Xinjiang Counter-terrorism,Famous Content Creator
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,又来坑,4,Xinjiang Counter-terrorism,Famous Content Creator
5,847000,2901,"(2025, 3, 17)",央视网快看,1931375,166,是新中国厉害  旧时代各民族间相互仇杀迫害也有,4,Xinjiang Counter-terrorism,Media
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,没错啊,3,Xinjiang Counter-terrorism,Famous Content Creator
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,致敬,10,Xinjiang Counter-terrorism,Influencer
5,99000,31,"(2020, 6, 20)",CGTN,877496,74,真好现在,2,Xinjiang Counter-terrorism,Media
0,65000,469,"(2024, 1, 14)",寒国人台湾官方,116938,56,以前是坐火车进疆，赚到钱，坐飞机回家。,3,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,我怀疑你在骂我,3,Xinjiang Counter-terrorism,Famous Content Creator
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,中华人民共和国万岁！！！,7,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,难道他们不知道我们现在产能过剩吗,6,Xinjiang Counter-terrorism,None
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,啊？,6,Xinjiang Counter-terrorism,Famous Content Creator
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,咋就傲慢了，从哪看出来的，我一点没感觉到，太敏感没什么好处,10,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,祖国做的真的棒！！！！,10,Xinjiang Counter-terrorism,Government
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,但照理说不是每天都礼拜的吗？所以应该是去的时间不对,6,Xinjiang Counter-terrorism,None
0,65000,469,"(2024, 1, 14)",寒国人台湾官方,116938,56,普通话是国语，南方汉人也有各自的母语,6,Xinjiang Counter-terrorism,None
0,787000,513,"(2024, 10, 19)",1号档案纪录,36532,90,逆天战损比,6,Xinjiang Counter-terrorism,None
0,4917000,2153,"(2022, 2, 28)",宫水毅,1571,69,去了嘎腰子,2,Xinjiang Counter-terrorism,None
2,24115000,197000,"(2020, 7, 23)",乌鸦校尉CaptainWuya,2926525,46,泪目,5,Xinjiang Counter-terrorism,Influencer
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,这必须严厉整治！,8,Xinjiang Counter-terrorism,Government
0,120000,995,"(2025, 3, 6)",笑声笑,10508,49,两个小学生,7,Xinjiang Counter-terrorism,None
1,1048000,5377,"(2021, 4, 29)",利利川,1346128,91,为什么总是在纠结读音呢？,10,Xinjiang Counter-terrorism,Famous Content Creator
1,452000,2579,"(2021, 5, 7)",杨叔洞察,846901,22,类似于军区司令员,1,Xinjiang Counter-terrorism,Famous Content Creator
0,4917000,2153,"(2022, 2, 28)",宫水毅,1571,69,还有赶集,9,Xinjiang Counter-terrorism,None
0,65000,469,"(2024, 1, 14)",寒国人台湾官方,116938,56,哈哈哈哈,1,Xinjiang Counter-terrorism,None
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,这位已经被巴铁兄弟给击毙了！！,8,Xinjiang Counter-terrorism,Government
1,1873000,7597,"(2024, 4, 6)",毒舌的南瓜,2299729,48,绷,2,Xinjiang Counter-terrorism,Famous Content Creator
1,1195000,3050,"(2024, 1, 14)",地理科普局,262359,109,啊？？敢情李白是外国人拿,7,Xinjiang Counter-terrorism,Famous Content Creator
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,江苏地狱级脏话,6,Xinjiang Counter-terrorism,Government
4,1539000,40000,"(2019, 3, 20)",共青团中央,11416573,4,新疆加油,10,Xinjiang Counter-terrorism,Government
0,237000,701,"(2024, 9, 18)",全民历史观,9291,59,左公千古,2,Xinjiang Counter-terrorism,None
0,110000,760,"(2024, 11, 27)",油管老外游新手村,32711,136,16倍啊,1,Xinjiang Counter-terrorism,None
4,3628000,68000,"(2019, 3, 19)",浙江共青团,1543515,3,四川脏话,9,Xinjiang Counter-terrorism,Government
5,4459000,34000,"(2019, 12, 18)",观察者网,7368392,44,大寒冥国直呼内行,8,Xinjiang Counter-terrorism,Media
0,1233000,17000,"(2024, 2, 26)",油管精選頻道,656628,26,洛阳-罗马,7,Xinjiang Counter-terrorism,None
7,2013000,6910,"(2020, 10, 9)",腔调制造,236229,110,这个效果很棒,10,Xinjiang Counter-terrorism,High-Energy Streamer
5,81000,163,"(2021, 4, 4)",央视频,3697485,50,逆天,5,Xinjiang Counter-terrorism,Media
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,广东北,10,Xinjiang Counter-terrorism,Famous Content Creator
1,5550000,32000,"(2024, 5, 13)",花岗岩工作室,1654458,167,致敬,7,Xinjiang Counter-terrorism,Famous Content Creator
1,615000,11000,"(2022, 3, 4)",峰哥亡命天涯,2213971,169,到内蒙就34天，京东比较厉害，2天,9,Xinjiang Counter-terrorism,Famous Content Creator
0,403000,141,"(2024, 8, 30)",05式自行榴弹炮,4372,36,炮弹即使真理,2,Xinjiang Counter-terrorism,None
